R482:3233364.270897,0.054519,3233364.289766,3233364.344285
R483:3233364.409310,0.017816,3233364.409375,3233364.427191
R484:3233364.475843,0.011930,3233364.475908,3233364.487838
R485:3233364.671653,0.017004,3233364.671718,3233364.688722
R486:3233364.706356,0.192528,3233364.706366,3233364.898894
R487:3233364.706645,0.137790,3233364.898912,3233365.036702
R488:3233364.740722,0.096936,3233365.036709,3233365.133645
R489:3233364.845849,0.003813,3233365.133652,3233365.137465
R490:3233364.865141,0.124326,3233365.137472,3233365.261798
R491:3233365.186326,0.164599,3233365.261804,3233365.426403
R492:3233365.198318,0.429100,3233365.426409,3233365.855510
R493:3233365.221547,0.091862,3233365.855517,3233365.947379
R494:3233365.298363,0.146954,3233365.947388,3233366.094342
R495:3233365.361073,0.103706,3233366.094350,3233366.198056
R496:3233365.583942,0.017920,3233366.198063,3233366.215983
R497:3233365.635913,0.014006,3233366.215990,3233366.229997
R498:3233365.817926,0.032612,3233366.230004,3233366.262616
R499:3233365.929910,0.063366,3233366.262623,3233366.325989
