R482:3737380.657221,0.065423,3737380.657290,3737380.722713
R483:3737380.887914,0.021379,3737380.887981,3737380.909361
R484:3737380.998802,0.014316,3737380.998869,3737381.013185
R485:3737381.325156,0.020405,3737381.325232,3737381.345637
R486:3737381.382993,0.231033,3737381.383058,3737381.614091
R487:3737381.383470,0.165348,3737381.614117,3737381.779465
R488:3737381.440263,0.116324,3737381.779507,3737381.895831
R489:3737381.615473,0.004576,3737381.895840,3737381.900416
R490:3737381.647631,0.149191,3737381.900427,3737382.049618
R491:3737382.182947,0.197519,3737382.183019,3737382.380538
R492:3737382.202938,0.514920,3737382.380560,3737382.895481
R493:3737382.241655,0.110234,3737382.895495,3737383.005730
R494:3737382.369688,0.176344,3737383.005738,3737383.182082
R495:3737382.474208,0.124447,3737383.182089,3737383.306536
R496:3737382.845655,0.021504,3737383.306547,3737383.328051
R497:3737382.932275,0.016808,3737383.328060,3737383.344868
R498:3737383.235631,0.039134,3737383.344877,3737383.384011
R499:3737383.422275,0.076039,3737383.422342,3737383.498381
R500:3737383.493368,0.102267,3737383.498403,3737383.600670
R501:3737383.595227,0.061631,3737383.600681,3737383.662312
R502:3737383.805676,0.000586,3737383.805753,3737383.806339
R503:3737383.935523,0.021274,3737383.935601,3737383.956875
R504:3737383.987687,0.058716,3737383.987757,3737384.046473
R505:3737384.184721,0.105868,3737384.184797,3737384.290665
R506:3737384.229675,0.042974,3737384.290687,3737384.333662
R507:3737384.270912,0.055584,3737384.333669,3737384.389253
R508:3737384.391297,0.005178,3737384.391364,3737384.396543
R509:3737384.461448,0.165734,3737384.461517,3737384.627251
R510:3737384.477969,0.431577,3737384.627279,3737385.058855
R511:3737384.829987,0.033447,3737385.058875,3737385.092321
R512:3737384.952768,0.044511,3737385.092332,3737385.136843
R513:3737384.985881,0.192267,3737385.136853,3737385.329120
R514:3737385.082228,0.154265,3737385.329131,3737385.483396
R515:3737385.273769,0.015122,3737385.483404,3737385.498526
R516:3737385.355153,0.010913,3737385.498531,3737385.509444
R517:3737385.447846,0.343251,3737385.509448,3737385.852699
R518:3737385.600738,0.203324,3737385.852729,3737386.056053
R519:3737385.620029,0.162254,3737386.056064,3737386.218319
R520:3737385.648958,0.050366,3737386.218326,3737386.268692
R521:3737385.711583,0.076002,3737386.268702,3737386.344704
R522:3737385.812966,0.350796,3737386.344711,3737386.695508
R523:3737386.040726,0.009269,3737386.695518,3737386.704788
R524:3737386.572101,0.005453,3737386.704795,3737386.710249
R525:3737386.575565,0.229781,3737386.710257,3737386.940038
R526:3737386.955842,0.054325,3737386.955912,3737387.010238
R527:3737386.962610,0.024827,3737387.010282,3737387.035109
R528:3737386.996468,0.097496,3737387.035116,3737387.132612
R529:3737387.247617,0.061895,3737387.247682,3737387.309577
R530:3737387.260372,0.061607,3737387.309602,3737387.371209
R531:3737387.348027,0.180504,3737387.371220,3737387.551724
R532:3737387.501517,0.022594,3737387.551739,3737387.574333
R533:3737387.639624,0.111645,3737387.639691,3737387.751337
R534:3737387.910592,0.328478,3737387.910666,3737388.239144
R535:3737387.922939,0.048533,3737388.239172,3737388.287705
R536:3737388.030394,0.267154,3737388.287714,3737388.554868
R537:3737388.104328,0.010897,3737388.554879,3737388.565776
R538:3737388.518859,0.208429,3737388.565785,3737388.774214
R539:3737388.904137,0.254344,3737388.904212,3737389.158556
R540:3737388.939632,0.009393,3737389.158584,3737389.167978
R541:3737389.379728,0.345443,3737389.379798,3737389.725241
R542:3737389.666403,0.000474,3737389.725270,3737389.725743
R543:3737389.784897,0.033854,3737389.784964,3737389.818819
R544:3737389.819671,0.030366,3737389.819678,3737389.850043
R545:3737389.984275,0.003718,3737389.984341,3737389.988059
R546:3737390.214458,0.043156,3737390.214528,3737390.257684
R547:3737390.427719,0.033568,3737390.427786,3737390.461354
R548:3737390.770394,0.112472,3737390.770461,3737390.882933
R549:3737390.904509,0.097832,3737390.904574,3737391.002407
R550:3737391.431720,0.056717,3737391.431794,3737391.488511
R551:3737391.601002,0.553190,3737391.601062,3737392.154253
R552:3737391.602451,0.259588,3737392.154280,3737392.413868
R553:3737391.677813,0.030737,3737392.413880,3737392.444618
R554:3737391.695254,0.034398,3737392.444626,3737392.479024
R555:3737391.964360,0.130823,3737392.479032,3737392.609854
R556:3737391.998677,0.000698,3737392.609863,3737392.610561
R557:3737392.078551,0.220284,3737392.610565,3737392.830849
R558:3737392.278173,0.217458,3737392.830863,3737393.048321
R559:3737392.280145,0.101943,3737393.048332,3737393.150274
R560:3737392.312556,0.259533,3737393.150284,3737393.409817
R561:3737392.339302,0.204063,3737393.409827,3737393.613890
R562:3737392.526986,0.079346,3737393.613899,3737393.693245
R563:3737392.580800,0.176388,3737393.693252,3737393.869640
R564:3737392.608920,0.011981,3737393.869648,3737393.881630
R565:3737392.650977,0.197173,3737393.881637,3737394.078810
R566:3737392.751446,0.061850,3737394.078819,3737394.140669
R567:3737392.882985,0.240254,3737394.140677,3737394.380931
R568:3737393.206944,0.312609,3737394.380942,3737394.693551
R569:3737393.288433,0.020788,3737394.693561,3737394.714349
R570:3737393.320329,0.044654,3737394.714354,3737394.759008
R571:3737393.367657,0.098854,3737394.759018,3737394.857872
R572:3737393.783282,0.095579,3737394.857881,3737394.953460
R573:3737393.859538,0.047610,3737394.953470,3737395.001080
R574:3737393.980972,0.118447,3737395.001087,3737395.119534
R575:3737394.097118,0.105001,3737395.119543,3737395.224544
R576:3737394.100152,0.118316,3737395.224552,3737395.342868
R577:3737394.261190,0.225717,3737395.342876,3737395.568593
R578:3737394.383571,0.112492,3737395.568605,3737395.681097
R579:3737394.429634,0.062435,3737395.681106,3737395.743541
R580:3737394.644188,0.019438,3737395.743551,3737395.762989
R581:3737394.902907,0.040649,3737395.762997,3737395.803646
R582:3737394.968469,0.020090,3737395.803655,3737395.823744
R583:3737395.137787,0.002488,3737395.823752,3737395.826241
R584:3737395.184310,0.054071,3737395.826248,3737395.880319
R585:3737395.209089,0.048659,3737395.880327,3737395.928986
R586:3737395.248862,0.013888,3737395.928996,3737395.942884
R587:3737395.499589,0.015659,3737395.942891,3737395.958550
R588:3737395.501811,0.075620,3737395.958554,3737396.034174
R589:3737395.729667,0.028368,3737396.034181,3737396.062549
R590:3737395.853311,0.078033,3737396.062556,3737396.140589
R591:3737395.895723,0.185862,3737396.140598,3737396.326461
R592:3737396.274659,0.053987,3737396.326470,3737396.380457
R593:3737396.319412,0.064789,3737396.380467,3737396.445256
R594:3737396.543590,0.062258,3737396.543670,3737396.605929
R595:3737396.559774,0.212632,3737396.605956,3737396.818588
R596:3737397.032170,0.030982,3737397.032241,3737397.063223
R597:3737397.202503,0.032574,3737397.202579,3737397.235157
R598:3737397.242804,0.061298,3737397.242867,3737397.304166
R599:3737397.341975,0.088319,3737397.342042,3737397.430361
R600:3737397.402050,0.072329,3737397.430383,3737397.502713
R601:3737397.749883,0.106062,3737397.749950,3737397.856013
R602:3737398.344744,0.419835,3737398.344813,3737398.764648
R603:3737398.517138,0.049375,3737398.764678,3737398.814053
R604:3737398.784313,0.038927,3737398.814064,3737398.852991
R605:3737398.905106,0.134775,3737398.905175,3737399.039950
R606:3737399.073852,0.076295,3737399.073920,3737399.150215
R607:3737399.406621,0.010495,3737399.406694,3737399.417189
R608:3737399.552927,0.039120,3737399.552995,3737399.592115
R609:3737400.055206,0.004435,3737400.055275,3737400.059710
R610:3737400.198412,0.072924,3737400.198483,3737400.271407
R611:3737400.456321,0.055739,3737400.456389,3737400.512127
R612:3737400.886070,0.014948,3737400.886141,3737400.901089
R613:3737401.141610,0.026470,3737401.141681,3737401.168152
R614:3737401.345257,0.000791,3737401.345323,3737401.346114
R615:3737401.496788,0.064064,3737401.496858,3737401.560922
R616:3737401.781771,0.156504,3737401.781841,3737401.938345
R617:3737401.905066,0.018301,3737401.938372,3737401.956673
R618:3737401.927680,0.259710,3737401.956685,3737402.216396
R619:3737402.176969,0.034451,3737402.216424,3737402.250874
R620:3737402.312640,0.021513,3737402.312706,3737402.334220
R621:3737402.360144,0.011896,3737402.360208,3737402.372105
R622:3737402.365505,0.095684,3737402.372129,3737402.467812
R623:3737402.582060,0.113370,3737402.582125,3737402.695496
R624:3737402.621736,0.155242,3737402.695520,3737402.850762
R625:3737403.089678,0.129772,3737403.089759,3737403.219531
R626:3737403.302773,0.103745,3737403.302840,3737403.406585
R627:3737403.363662,0.009445,3737403.406609,3737403.416054
R628:3737403.391570,0.196213,3737403.416063,3737403.612276
R629:3737403.647368,0.048062,3737403.647460,3737403.695522
R630:3737403.712321,0.015291,3737403.712386,3737403.727678
R631:3737404.048971,0.049438,3737404.049051,3737404.098489
R632:3737404.370418,0.398746,3737404.370497,3737404.769243
R633:3737404.820241,0.123311,3737404.820321,3737404.943633
R634:3737404.956063,0.012126,3737404.956127,3737404.968254
R635:3737405.351871,0.016833,3737405.351948,3737405.368781
R636:3737405.351890,0.003217,3737405.368819,3737405.372036
R637:3737405.413199,0.003567,3737405.413215,3737405.416782
R638:3737405.464997,0.065175,3737405.465090,3737405.530266
R639:3737405.638816,0.088478,3737405.638885,3737405.727363
R640:3737405.846993,0.057047,3737405.847060,3737405.904107
R641:3737405.898809,0.085126,3737405.904132,3737405.989257
R642:3737405.961644,0.063146,3737405.989272,3737406.052418
R643:3737405.975621,0.200154,3737406.052440,3737406.252594
R644:3737406.157040,0.426487,3737406.252605,3737406.679092
R645:3737406.223211,0.021685,3737406.679101,3737406.700786
R646:3737406.270386,0.010661,3737406.700796,3737406.711457
R647:3737406.293170,0.006236,3737406.711461,3737406.717697
R648:3737406.439754,0.015349,3737406.717701,3737406.733050
R649:3737406.454128,0.456032,3737406.733053,3737407.189085
R650:3737406.698409,0.146586,3737407.189095,3737407.335682
R651:3737406.747834,0.083069,3737407.335690,3737407.418759
R652:3737406.773847,0.053027,3737407.418770,3737407.471796
R653:3737407.042738,0.059479,3737407.471803,3737407.531282
R654:3737407.195168,0.037468,3737407.531290,3737407.568758
R655:3737407.563695,0.017145,3737407.568767,3737407.585912
R656:3737407.569732,0.043011,3737407.585920,3737407.628931
R657:3737407.798954,0.175802,3737407.799032,3737407.974834
R658:3737408.017605,0.050076,3737408.017667,3737408.067743
R659:3737408.301339,0.015709,3737408.301416,3737408.317125
R660:3737408.497892,0.279628,3737408.497911,3737408.777539
R661:3737408.577540,0.070850,3737408.777566,3737408.848416
R662:3737408.646881,0.259452,3737408.848424,3737409.107876
R663:3737408.653707,0.013087,3737409.107889,3737409.120976
R664:3737408.793631,0.041121,3737409.120982,3737409.162103
R665:3737408.805308,0.039170,3737409.162110,3737409.201281
R666:3737408.825152,0.029662,3737409.201287,3737409.230949
R667:3737408.843886,0.237566,3737409.230956,3737409.468522
R668:3737409.209288,0.066873,3737409.468531,3737409.535403
R669:3737409.393178,0.081791,3737409.535413,3737409.617203
R670:3737409.466365,0.049575,3737409.617213,3737409.666788
R671:3737409.734721,0.079266,3737409.734799,3737409.814065
R672:3737409.944644,0.059217,3737409.944709,3737410.003927
R673:3737410.169455,0.081689,3737410.169519,3737410.251209
R674:3737410.247792,0.006985,3737410.251231,3737410.258216
R675:3737410.554071,0.024933,3737410.554137,3737410.579070
R676:3737410.756738,0.004488,3737410.756804,3737410.761293
R677:3737410.757822,0.004763,3737410.761325,3737410.766088
R678:3737410.975000,0.035151,3737410.975083,3737411.010233
R679:3737411.555106,0.003751,3737411.555124,3737411.558875
R680:3737411.586010,0.033043,3737411.586022,3737411.619064
R681:3737411.753321,0.134628,3737411.753341,3737411.887969
R682:3737411.827951,0.028670,3737411.887997,3737411.916667
R683:3737411.956680,0.023102,3737411.956744,3737411.979846
R684:3737412.130166,0.000221,3737412.130234,3737412.130455
R685:3737412.352714,0.077009,3737412.352791,3737412.429801
R686:3737412.594033,0.065609,3737412.594111,3737412.659721
R687:3737412.677278,0.014335,3737412.677343,3737412.691678
R688:3737412.691983,0.061501,3737412.691990,3737412.753491
R689:3737413.130507,0.146449,3737413.130586,3737413.277036
R690:3737413.326661,0.050305,3737413.326727,3737413.377032
R691:3737413.451386,0.076197,3737413.451453,3737413.527649
R692:3737414.210519,0.126506,3737414.210594,3737414.337101
R693:3737414.306935,0.052495,3737414.337123,3737414.389619
R694:3737414.451435,0.138207,3737414.451500,3737414.589707
R695:3737414.453821,0.104319,3737414.589730,3737414.694049
R696:3737414.552027,0.164066,3737414.694060,3737414.858126
R697:3737414.557165,0.084021,3737414.858150,3737414.942171
R698:3737414.638865,0.003491,3737414.942181,3737414.945672
R699:3737414.648371,0.157172,3737414.945677,3737415.102849
R700:3737414.896734,0.077562,3737415.102862,3737415.180424
R701:3737414.902944,0.056144,3737415.180431,3737415.236575
R702:3737414.969532,0.053398,3737415.236582,3737415.289980
R703:3737414.973032,0.297022,3737415.289987,3737415.587010
R704:3737415.111072,0.029425,3737415.587026,3737415.616451
R705:3737415.455137,0.051070,3737415.616465,3737415.667535
R706:3737415.665841,0.122757,3737415.667546,3737415.790303
R707:3737415.840932,0.009368,3737415.841000,3737415.850368
R708:3737416.291892,0.071937,3737416.291964,3737416.363902
R709:3737416.384067,0.057790,3737416.384145,3737416.441935
R710:3737416.498886,0.286613,3737416.498957,3737416.785570
R711:3737416.549508,0.034560,3737416.785594,3737416.820154
R712:3737416.564616,0.064257,3737416.820166,3737416.884423
R713:3737416.795162,0.163291,3737416.884432,3737417.047723
R714:3737417.123559,0.100853,3737417.123580,3737417.224434
R715:3737417.241909,0.078721,3737417.241974,3737417.320695
R716:3737417.393372,0.260767,3737417.393440,3737417.654207
R717:3737417.425412,0.021758,3737417.654244,3737417.676002
R718:3737418.036926,0.077145,3737418.036995,3737418.114140
R719:3737418.106200,0.023968,3737418.114163,3737418.138132
R720:3737418.132168,0.197875,3737418.138140,3737418.336016
R721:3737418.394331,0.058481,3737418.394401,3737418.452882
R722:3737418.552586,0.079015,3737418.552655,3737418.631670
R723:3737418.692779,0.504023,3737418.692845,3737419.196868
R724:3737418.819417,0.003053,3737419.196890,3737419.199943
R725:3737418.829594,0.038720,3737419.199951,3737419.238671
R726:3737418.924006,0.073199,3737419.238678,3737419.311877
R727:3737419.526913,0.128149,3737419.526977,3737419.655127
R728:3737419.685260,0.064215,3737419.685324,3737419.749540
R729:3737420.514897,0.069611,3737420.514975,3737420.584586
R730:3737420.639696,0.013235,3737420.639762,3737420.652998
R731:3737420.658963,0.033396,3737420.659043,3737420.692439
R732:3737420.666882,0.002108,3737420.692466,3737420.694575
R733:3737420.675481,0.049477,3737420.694582,3737420.744059
R734:3737420.784299,0.097737,3737420.784366,3737420.882104
R735:3737420.920583,0.043246,3737420.920647,3737420.963893
R736:3737421.074733,0.024393,3737421.074802,3737421.099195
R737:3737421.185489,0.005574,3737421.185554,3737421.191128
R738:3737421.448715,0.039467,3737421.448786,3737421.488254
R739:3737421.688451,0.172508,3737421.688516,3737421.861024
R740:3737421.696616,0.065430,3737421.861055,3737421.926485
R741:3737421.770006,0.039945,3737421.926511,3737421.966456
R742:3737421.795715,0.141117,3737421.966466,3737422.107584
R743:3737422.993020,0.487325,3737422.993102,3737423.480427
R744:3737423.001883,0.086442,3737423.480454,3737423.566896
R745:3737423.045449,0.041411,3737423.566907,3737423.608317
R746:3737423.158940,0.077696,3737423.608325,3737423.686021
R747:3737423.361105,0.139810,3737423.686031,3737423.825842
R748:3737423.523693,0.010808,3737423.825850,3737423.836658
R749:3737423.660941,0.012736,3737423.836662,3737423.849398
R750:3737423.686715,0.137293,3737423.849403,3737423.986696
R751:3737423.902583,0.023776,3737423.986704,3737424.010479
R752:3737424.008616,0.030728,3737424.010499,3737424.041227
R753:3737424.558517,0.129379,3737424.558595,3737424.687974
R754:3737424.610030,0.037624,3737424.688008,3737424.725632
R755:3737424.758902,0.293391,3737424.758969,3737425.052360
R756:3737424.891119,0.117280,3737425.052393,3737425.169673
R757:3737425.154247,0.157501,3737425.169687,3737425.327188
R758:3737425.208111,0.039721,3737425.327198,3737425.366919
R759:3737425.306745,0.112895,3737425.366924,3737425.479820
R760:3737425.563212,0.032736,3737425.563286,3737425.596022
R761:3737425.958204,0.093951,3737425.958268,3737426.052219
R762:3737425.960853,0.101801,3737426.052248,3737426.154050
R763:3737426.246077,0.047874,3737426.246144,3737426.294018
R764:3737426.321022,0.070388,3737426.321086,3737426.391474
R765:3737426.546273,0.062975,3737426.546343,3737426.609318
R766:3737426.661820,0.352992,3737426.661899,3737427.014891
R767:3737426.710218,0.024216,3737427.014916,3737427.039132
R768:3737426.899549,0.289492,3737427.039147,3737427.328640
R769:3737426.944261,0.174809,3737427.328652,3737427.503462
R770:3737427.415513,0.067031,3737427.503488,3737427.570519
R771:3737427.465316,0.005341,3737427.570531,3737427.575872
R772:3737427.712249,0.005006,3737427.712327,3737427.717333
R773:3737427.745124,0.098242,3737427.745201,3737427.843443
R774:3737428.055862,0.099520,3737428.055932,3737428.155452
R775:3737428.134645,0.033287,3737428.155480,3737428.188767
R776:3737428.194633,0.038261,3737428.194698,3737428.232959
R777:3737428.595096,0.130528,3737428.595170,3737428.725698
R778:3737428.966538,0.029361,3737428.966616,3737428.995977
R779:3737429.489479,0.119647,3737429.489545,3737429.609193
R780:3737429.508789,0.093996,3737429.609228,3737429.703224
R781:3737429.746487,0.001181,3737429.746551,3737429.747733
R782:3737429.776553,0.185722,3737429.776626,3737429.962348
R783:3737429.921168,0.168899,3737429.962374,3737430.131273
R784:3737429.964050,0.018350,3737430.131296,3737430.149646
R785:3737430.223054,0.004798,3737430.223129,3737430.227927
R786:3737430.393893,0.053425,3737430.393970,3737430.447396
R787:3737430.571806,0.180211,3737430.571873,3737430.752085
R788:3737430.589170,0.287995,3737430.752111,3737431.040107
R789:3737430.692721,0.182853,3737431.040123,3737431.222976
R790:3737430.795629,0.143915,3737431.223114,3737431.367029
R791:3737430.937941,0.066115,3737431.367052,3737431.433167
R792:3737430.959731,0.001492,3737431.433175,3737431.434667
R793:3737430.973783,0.003812,3737431.434674,3737431.438487
R794:3737431.013638,0.038858,3737431.438495,3737431.477353
R795:3737431.065927,0.002944,3737431.477360,3737431.480304
R796:3737431.287368,0.230421,3737431.480314,3737431.710735
R797:3737431.733806,0.071618,3737431.733888,3737431.805506
R798:3737431.740754,0.031138,3737431.805529,3737431.836668
R799:3737431.967896,0.076067,3737431.967961,3737432.044029
R800:3737432.033833,0.343791,3737432.044051,3737432.387842
R801:3737432.129059,0.009576,3737432.387877,3737432.397453
R802:3737432.273453,0.113430,3737432.397463,3737432.510892
R803:3737432.353614,0.186099,3737432.510902,3737432.697002
R804:3737432.788395,0.048941,3737432.788462,3737432.837403
R805:3737432.950645,0.021869,3737432.950710,3737432.972579
R806:3737433.142575,0.164156,3737433.142640,3737433.306796
R807:3737433.169647,0.026224,3737433.306820,3737433.333045
R808:3737433.359647,0.223320,3737433.359714,3737433.583034
R809:3737433.646510,0.009472,3737433.646575,3737433.656046
R810:3737433.698533,0.000324,3737433.698602,3737433.698926
R811:3737433.738840,0.015798,3737433.738918,3737433.754717
R812:3737433.760036,0.017451,3737433.760119,3737433.777570
R813:3737434.149562,0.104256,3737434.149639,3737434.253896
R814:3737434.328166,0.414785,3737434.328232,3737434.743017
R815:3737434.421190,0.198717,3737434.743040,3737434.941758
R816:3737434.454298,0.142541,3737434.941772,3737435.084313
R817:3737434.960643,0.040621,3737435.084331,3737435.124952
R818:3737435.474682,0.212525,3737435.474762,3737435.687286
R819:3737435.570721,0.006204,3737435.687314,3737435.693518
R820:3737435.603467,0.198157,3737435.693527,3737435.891683
R821:3737435.655386,0.054041,3737435.891692,3737435.945733
R822:3737435.704814,0.276072,3737435.945741,3737436.221813
R823:3737435.888829,0.067256,3737436.221823,3737436.289079
R824:3737436.062937,0.247992,3737436.289089,3737436.537082
R825:3737436.357850,0.004538,3737436.537091,3737436.541629
R826:3737436.502432,0.120179,3737436.541639,3737436.661818
R827:3737436.922322,0.173090,3737436.922397,3737437.095488
R828:3737436.957557,0.188403,3737437.095517,3737437.283919
R829:3737437.284628,0.033853,3737437.284636,3737437.318489
R830:3737437.390555,0.105103,3737437.390625,3737437.495727
R831:3737437.688089,0.153384,3737437.688155,3737437.841539
R832:3737437.715205,0.011018,3737437.841561,3737437.852580
R833:3737437.803153,0.188357,3737437.852587,3737438.040943
R834:3737437.824111,0.035160,3737438.040967,3737438.076128
R835:3737438.523265,0.029107,3737438.523342,3737438.552449
R836:3737438.921139,0.017995,3737438.921207,3737438.939203
R837:3737438.949931,0.175479,3737438.949996,3737439.125475
R838:3737439.134726,0.038301,3737439.134793,3737439.173093
R839:3737439.152564,0.267386,3737439.173115,3737439.440501
R840:3737439.216034,0.226933,3737439.440518,3737439.667451
R841:3737439.260567,0.016714,3737439.667467,3737439.684181
R842:3737439.877945,0.018138,3737439.878016,3737439.896154
R843:3737440.029005,0.060778,3737440.029070,3737440.089849
R844:3737440.656269,0.059262,3737440.656343,3737440.715605
R845:3737440.658618,0.187165,3737440.715628,3737440.902793
R846:3737440.884828,0.223233,3737440.902807,3737441.126040
R847:3737440.901948,0.070837,3737441.126055,3737441.196892
R848:3737441.067859,0.138051,3737441.196902,3737441.334953
R849:3737442.039001,0.401626,3737442.039068,3737442.440694
R850:3737442.112236,0.030600,3737442.440719,3737442.471320
R851:3737442.119920,0.022763,3737442.471329,3737442.494091
R852:3737442.164470,0.234903,3737442.494096,3737442.728999
R853:3737442.257671,0.075450,3737442.729016,3737442.804466
R854:3737442.262868,0.042662,3737442.804474,3737442.847136
R855:3737442.304869,0.061096,3737442.847149,3737442.908245
R856:3737442.407811,0.057296,3737442.908251,3737442.965547
R857:3737442.454415,0.183176,3737442.965557,3737443.148733
R858:3737442.611825,0.088647,3737443.148740,3737443.237387
R859:3737442.765398,0.095694,3737443.237397,3737443.333091
R860:3737442.823743,0.003867,3737443.333098,3737443.336965
R861:3737442.829693,0.014221,3737443.336973,3737443.351194
R862:3737442.933033,0.009705,3737443.351203,3737443.360908
R863:3737443.377814,0.262701,3737443.377885,3737443.640587
R864:3737443.548153,0.543082,3737443.640619,3737444.183701
R865:3737443.854679,0.217183,3737444.183711,3737444.400894
R866:3737444.255436,0.015572,3737444.400905,3737444.416477
R867:3737444.305457,0.116330,3737444.416485,3737444.532814
R868:3737444.321115,0.012811,3737444.532823,3737444.545634
R869:3737444.329448,0.031672,3737444.545641,3737444.577313
R870:3737444.370289,0.113341,3737444.577321,3737444.690663
R871:3737444.475341,0.124283,3737444.690673,3737444.814957
R872:3737444.692734,0.041511,3737444.814965,3737444.856476
R873:3737444.712959,0.125965,3737444.856484,3737444.982449
R874:3737444.846534,0.187478,3737444.982458,3737445.169936
R875:3737445.284188,0.328707,3737445.284206,3737445.612914
R876:3737445.351487,0.158108,3737445.612940,3737445.771048
R877:3737445.711304,0.168846,3737445.771065,3737445.939911
R878:3737445.727990,0.132918,3737445.939933,3737446.072852
R879:3737446.091006,0.130113,3737446.091077,3737446.221190
R880:3737446.317406,0.105724,3737446.317469,3737446.423193
R881:3737446.536214,0.462176,3737446.536280,3737446.998456
R882:3737446.694794,0.121543,3737446.998481,3737447.120035
R883:3737446.960394,0.186773,3737447.120043,3737447.306817
R884:3737447.149123,0.225389,3737447.306829,3737447.532217
R885:3737447.438352,0.034417,3737447.532233,3737447.566649
R886:3737447.459104,0.186842,3737447.566657,3737447.753500
R887:3737447.600973,0.116249,3737447.753509,3737447.869759
R888:3737447.601419,0.080727,3737447.869785,3737447.950512
R889:3737447.635595,0.011990,3737447.950523,3737447.962513
R890:3737447.721726,0.133076,3737447.962522,3737448.095597
R891:3737447.807022,0.033558,3737448.095606,3737448.129164
R892:3737447.820136,0.018732,3737448.129169,3737448.147901
R893:3737447.945966,0.053906,3737448.147907,3737448.201813
R894:3737447.963587,0.185265,3737448.201824,3737448.387089
R895:3737448.357896,0.101350,3737448.387099,3737448.488449
R896:3737448.383914,0.142001,3737448.488457,3737448.630459
R897:3737448.498042,0.034610,3737448.630468,3737448.665078
R898:3737448.662511,0.036374,3737448.665087,3737448.701461
R899:3737448.765747,0.033598,3737448.765825,3737448.799424
R900:3737448.790520,0.029447,3737448.799443,3737448.828890
R901:3737448.827701,0.148287,3737448.828902,3737448.977189
R902:3737448.970928,0.086554,3737448.977200,3737449.063754
R903:3737448.988635,0.033698,3737449.063766,3737449.097464
R904:3737449.091438,0.199400,3737449.097474,3737449.296874
R905:3737449.115256,0.076279,3737449.296884,3737449.373163
R906:3737449.200143,0.064376,3737449.373170,3737449.437546
R907:3737449.352687,0.013874,3737449.437554,3737449.451427
R908:3737449.637309,0.251321,3737449.637378,3737449.888699
R909:3737449.810167,0.080214,3737449.888722,3737449.968937
R910:3737449.941881,0.117354,3737449.968966,3737450.086321
R911:3737450.181256,0.029832,3737450.181327,3737450.211160
R912:3737450.216118,0.169231,3737450.216183,3737450.385414
R913:3737450.315468,0.241605,3737450.385438,3737450.627042
R914:3737450.448749,0.116660,3737450.627067,3737450.743727
R915:3737450.470224,0.038680,3737450.743735,3737450.782414
R916:3737450.506608,0.148124,3737450.782425,3737450.930548
R917:3737450.985985,0.004538,3737450.986056,3737450.990594
R918:3737451.002412,0.080765,3737451.002494,3737451.083259
R919:3737451.074685,0.066343,3737451.083280,3737451.149623
R920:3737451.141547,0.130748,3737451.149633,3737451.280381
R921:3737451.231752,0.001768,3737451.280392,3737451.282160
R922:3737451.234881,0.181567,3737451.282192,3737451.463760
R923:3737451.272951,0.189507,3737451.463770,3737451.653277
R924:3737451.299466,0.118192,3737451.653299,3737451.771491
R925:3737451.534752,0.073072,3737451.771502,3737451.844573
R926:3737451.620268,0.089163,3737451.844581,3737451.933744
R927:3737451.701041,0.179013,3737451.933757,3737452.112770
R928:3737451.950679,0.039581,3737452.112778,3737452.152359
R929:3737452.037480,0.074813,3737452.152365,3737452.227178
R930:3737452.264447,0.281139,3737452.264528,3737452.545667
R931:3737452.267051,0.319653,3737452.545689,3737452.865342
R932:3737452.580515,0.283550,3737452.865353,3737453.148903
R933:3737452.788295,0.006650,3737453.148912,3737453.155563
R934:3737452.788882,0.040631,3737453.155568,3737453.196198
R935:3737452.902888,0.244594,3737453.196207,3737453.440801
R936:3737453.035709,0.083891,3737453.440810,3737453.524701
R937:3737453.046634,0.031140,3737453.524710,3737453.555850
R938:3737453.491946,0.008114,3737453.555860,3737453.563974
R939:3737453.578514,0.017597,3737453.578583,3737453.596180
R940:3737453.599312,0.073105,3737453.599376,3737453.672481
R941:3737453.845173,0.016876,3737453.845241,3737453.862117
R942:3737454.034983,0.060910,3737454.035048,3737454.095958
R943:3737454.054155,0.072263,3737454.095982,3737454.168244
R944:3737454.796258,0.131728,3737454.796337,3737454.928066
R945:3737455.050942,0.160184,3737455.051015,3737455.211199
R946:3737455.057982,0.219642,3737455.211222,3737455.430864
R947:3737455.243788,0.048538,3737455.430880,3737455.479418
R948:3737455.479969,0.143141,3737455.479979,3737455.623121
R949:3737455.775418,0.039381,3737455.775488,3737455.814869
R950:3737455.874730,0.628818,3737455.874797,3737456.503615
R951:3737455.891361,0.017235,3737456.503642,3737456.520877
R952:3737455.936859,0.018603,3737456.520886,3737456.539489
R953:3737456.075970,0.354210,3737456.539497,3737456.893707
R954:3737456.168473,0.078343,3737456.893717,3737456.972060
R955:3737456.215921,0.001911,3737456.972069,3737456.973981
R956:3737456.239601,0.167232,3737456.973985,3737457.141217
R957:3737456.250234,0.018677,3737457.141229,3737457.159907
R958:3737456.282144,0.017742,3737457.159912,3737457.177655
R959:3737456.334225,0.005275,3737457.177663,3737457.182938
R960:3737456.526705,0.129524,3737457.182944,3737457.312469
R961:3737456.901890,0.083639,3737457.312477,3737457.396116
R962:3737457.217924,0.093503,3737457.396125,3737457.489628
R963:3737457.377008,0.058893,3737457.489637,3737457.548530
